Case ID,Activity,Timestamp,Person,Product,Customer,Location
29,Unknown Task,2024-01-22 17:02:07,Sophia Bauer,Product A,Firma 3,Standort B
29,Fehler im System eintragen,2024-01-22 17:31:07,Lukas Wagner,Product B,Firma 3,Standort D
29,Lager informieren,2024-01-22 17:37:07,Felix Schroeder,Product D,Firma 3,Standort D
29,Unknown Task,2024-01-22 17:42:07,Max Mueller,Product C,Firma 5,Standort D
29,Ware zusammenstellen,2024-01-22 18:07:07,Leon Zimmermann,Product C,Firma 2,Standort A
29,Unknown Task,2024-01-22 18:30:07,Leon Zimmermann,Product C,Firma 2,Standort C
29,Bescheinigung dazulegen,2024-01-22 18:59:07,Leon Zimmermann,Product E,Firma 1,Standort E
29,Unknown Task,2024-01-22 19:18:07,Mia Fischer,Product A,Firma 5,Standort A
29,Ware verpacken,2024-01-22 19:38:07,Mia Fischer,Product E,Firma 4,Standort E
29,Unknown Task,2024-01-22 19:50:07,Lukas Wagner,Product B,Firma 2,Standort D
29,Verpackung prüfen,2024-01-22 19:56:07,Felix Schroeder,Product C,Firma 2,Standort C
29,Unknown Task,2024-01-22 20:10:07,Lukas Wagner,Product C,Firma 2,Standort E
29,Unknown Task,2024-01-22 20:15:07,Emma Hoffmann,Product D,Firma 2,Standort D
29,Fehler im System eintragen,2024-01-22 20:28:07,Mia Fischer,Product B,Firma 3,Standort E
29,Lager informieren,2024-01-22 20:49:07,Emma Hoffmann,Product B,Firma 3,Standort A
29,Unknown Task,2024-01-22 20:56:07,Felix Schroeder,Product D,Firma 2,Standort E
29,Ware zusammenstellen,2024-01-22 21:02:07,Sophia Bauer,Product C,Firma 1,Standort D
29,Unknown Task,2024-01-22 21:17:07,Leon Zimmermann,Product B,Firma 5,Standort B
29,Bescheinigung dazulegen,2024-01-22 21:22:07,Felix Schroeder,Product A,Firma 3,Standort D
29,Unknown Task,2024-01-22 21:50:07,Lukas Wagner,Product C,Firma 4,Standort D
29,Ware verpacken,2024-01-22 21:57:07,Leon Zimmermann,Product C,Firma 2,Standort D
29,Unknown Task,2024-01-22 22:14:07,Felix Schroeder,Product D,Firma 2,Standort E
29,Verpackung prüfen,2024-01-22 22:36:07,Anna Schmidt,Product B,Firma 2,Standort E
29,Unknown Task,2024-01-22 23:05:07,Felix Schroeder,Product C,Firma 2,Standort E
29,Unknown Task,2024-01-22 23:18:07,Mia Fischer,Product E,Firma 5,Standort B
29,Unknown Task,2024-01-22 23:41:07,Emma Hoffmann,Product B,Firma 5,Standort A
29,"Informationen an 
Transporteur übermitteln",2024-01-23 00:06:07,Emma Hoffmann,Product A,Firma 4,Standort B
29,Paket an Transporteur übergeben,2024-01-23 00:32:07,Lukas Wagner,Product E,Firma 1,Standort E
29,Bestellstatus im System ändern,2024-01-23 01:01:07,Leon Zimmermann,Product A,Firma 1,Standort C
29,Unknown Task,2024-01-23 01:23:07,Julia Schneider,Product D,Firma 2,Standort D
30,Bestellstatus im System ändern,2024-01-22 14:45:07,Leon Zimmermann,Product B,Firma 3,Standort D
30,Unknown Task,2024-01-22 14:59:07,Lukas Wagner,Product D,Firma 2,Standort A
31,Unknown Task,2024-01-22 14:45:07,Max Mueller,Product C,Firma 5,Standort D
31,Bescheinigung dazulegen,2024-01-22 15:10:07,Julia Schneider,Product B,Firma 5,Standort B
31,Unknown Task,2024-01-22 15:35:07,Max Mueller,Product D,Firma 5,Standort D
31,Ware verpacken,2024-01-22 16:03:07,Emma Hoffmann,Product D,Firma 1,Standort C
31,Unknown Task,2024-01-22 16:07:07,Lukas Wagner,Product E,Firma 3,Standort A
31,Verpackung prüfen,2024-01-22 16:25:07,Niklas Weber,Product B,Firma 5,Standort E
31,Unknown Task,2024-01-22 16:33:07,Leon Zimmermann,Product B,Firma 3,Standort A
31,Unknown Task,2024-01-22 17:03:07,Felix Schroeder,Product B,Firma 2,Standort E
31,Unknown Task,2024-01-22 17:10:07,Anna Schmidt,Product E,Firma 3,Standort A
31,Paket zur Warenausgabe bringen,2024-01-22 17:18:07,Niklas Weber,Product A,Firma 2,Standort D
31,Paket an Kunde übergeben,2024-01-22 17:29:07,Julia Schneider,Product C,Firma 3,Standort C
31,Bestellstatus im System ändern,2024-01-22 17:35:07,Niklas Weber,Product A,Firma 5,Standort E
31,Unknown Task,2024-01-22 18:00:07,Max Mueller,Product B,Firma 2,Standort D
32,Bestellstatus im System ändern,2024-01-22 14:45:07,Max Mueller,Product D,Firma 3,Standort D
32,Unknown Task,2024-01-22 14:48:07,Max Mueller,Product D,Firma 5,Standort C
33,Unknown Task,2024-01-22 14:45:07,Leon Zimmermann,Product B,Firma 5,Standort E
33,Bestellung in System eintragen,2024-01-22 15:00:07,Lukas Wagner,Product C,Firma 5,Standort A
33,Lagerbestand überprüfen,2024-01-22 15:03:07,Lukas Wagner,Product C,Firma 2,Standort C
33,Unknown Task,2024-01-22 15:25:07,Mia Fischer,Product A,Firma 5,Standort A
33,Auftragsabwicklung im System starten,2024-01-22 15:52:07,Julia Schneider,Product B,Firma 3,Standort C
33,Unknown Task,2024-01-22 15:59:07,Niklas Weber,Product B,Firma 3,Standort A
33,Ware zusammenstellen,2024-01-22 16:18:07,Niklas Weber,Product C,Firma 2,Standort A
33,Unknown Task,2024-01-22 16:24:07,Niklas Weber,Product D,Firma 4,Standort E
33,Unknown Task,2024-01-22 16:45:07,Sophia Bauer,Product E,Firma 3,Standort B
33,Ware verpacken,2024-01-22 16:51:07,Emma Hoffmann,Product D,Firma 1,Standort D
33,Unknown Task,2024-01-22 17:03:07,Leon Zimmermann,Product C,Firma 1,Standort E
33,Gewicht ptüfen,2024-01-22 17:18:07,Lukas Wagner,Product C,Firma 2,Standort E
33,Unknown Task,2024-01-22 17:27:07,Julia Schneider,Product E,Firma 2,Standort A
33,Unknown Task,2024-01-22 17:40:07,Lukas Wagner,Product E,Firma 3,Standort A
33,Unknown Task,2024-01-22 17:50:07,Mia Fischer,Product E,Firma 3,Standort A
33,Paket zur Warenausgabe bringen,2024-01-22 18:05:07,Felix Schroeder,Product D,Firma 5,Standort A
33,Paket an Kunde übergeben,2024-01-22 18:15:07,Emma Hoffmann,Product B,Firma 5,Standort B
33,Bestellstatus im System ändern,2024-01-22 18:24:07,Felix Schroeder,Product A,Firma 1,Standort C
33,Unknown Task,2024-01-22 18:28:07,Mia Fischer,Product B,Firma 1,Standort A
34,Unknown Task,2024-01-22 14:45:07,Mia Fischer,Product A,Firma 2,Standort E
34,Unknown Task,2024-01-22 15:07:07,Anna Schmidt,Product A,Firma 5,Standort D
34,Unknown Task,2024-01-22 15:33:07,Anna Schmidt,Product B,Firma 2,Standort C
34,Paket zur Warenausgabe bringen,2024-01-22 15:42:07,Anna Schmidt,Product C,Firma 3,Standort C
34,Paket an Kunde übergeben,2024-01-22 15:49:07,Julia Schneider,Product B,Firma 4,Standort D
34,Bestellstatus im System ändern,2024-01-22 16:10:07,Leon Zimmermann,Product E,Firma 3,Standort C
34,Unknown Task,2024-01-22 16:19:07,Leon Zimmermann,Product C,Firma 3,Standort B
35,Unknown Task,2024-01-22 14:45:07,Mia Fischer,Product B,Firma 1,Standort B
35,Ware zusammenstellen,2024-01-22 15:01:07,Felix Schroeder,Product D,Firma 1,Standort D
35,Unknown Task,2024-01-22 15:04:07,Lukas Wagner,Product C,Firma 1,Standort B
35,Bescheinigung dazulegen,2024-01-22 15:30:07,Anna Schmidt,Product C,Firma 5,Standort A
35,Unknown Task,2024-01-22 15:40:07,Niklas Weber,Product D,Firma 1,Standort B
35,Ware verpacken,2024-01-22 16:00:07,Max Mueller,Product D,Firma 2,Standort E
35,Unknown Task,2024-01-22 16:28:07,Julia Schneider,Product C,Firma 4,Standort B
35,Gewicht ptüfen,2024-01-22 16:52:07,Niklas Weber,Product B,Firma 5,Standort C
35,Unknown Task,2024-01-22 17:12:07,Max Mueller,Product A,Firma 5,Standort D
35,Unknown Task,2024-01-22 17:22:07,Leon Zimmermann,Product B,Firma 4,Standort B
35,Fehler im System eintragen,2024-01-22 17:32:07,Emma Hoffmann,Product D,Firma 5,Standort D
35,Lager informieren,2024-01-22 17:48:07,Mia Fischer,Product D,Firma 5,Standort B
35,Unknown Task,2024-01-22 18:03:07,Sophia Bauer,Product B,Firma 2,Standort D
35,Ware zusammenstellen,2024-01-22 18:13:07,Julia Schneider,Product E,Firma 3,Standort C
35,Unknown Task,2024-01-22 18:16:07,Max Mueller,Product E,Firma 2,Standort E
35,Unknown Task,2024-01-22 18:34:07,Felix Schroeder,Product D,Firma 4,Standort D
35,Ware verpacken,2024-01-22 18:59:07,Sophia Bauer,Product E,Firma 1,Standort B
35,Unknown Task,2024-01-22 19:24:07,Mia Fischer,Product B,Firma 5,Standort A
35,Verpackung prüfen,2024-01-22 19:54:07,Emma Hoffmann,Product C,Firma 2,Standort C
35,Unknown Task,2024-01-22 19:59:07,Emma Hoffmann,Product A,Firma 4,Standort D
35,Unknown Task,2024-01-22 20:18:07,Julia Schneider,Product C,Firma 1,Standort A
35,Fehler im System eintragen,2024-01-22 20:22:07,Lukas Wagner,Product D,Firma 5,Standort B
35,Lager informieren,2024-01-22 20:27:07,Emma Hoffmann,Product A,Firma 3,Standort A
35,Unknown Task,2024-01-22 20:39:07,Anna Schmidt,Product D,Firma 1,Standort E
35,Ware zusammenstellen,2024-01-22 20:52:07,Anna Schmidt,Product A,Firma 3,Standort E
35,Unknown Task,2024-01-22 21:12:07,Lukas Wagner,Product B,Firma 4,Standort B
35,Bescheinigung dazulegen,2024-01-22 21:18:07,Niklas Weber,Product A,Firma 4,Standort B
35,Unknown Task,2024-01-22 21:48:07,Julia Schneider,Product D,Firma 2,Standort C
35,Ware verpacken,2024-01-22 21:51:07,Lukas Wagner,Product D,Firma 4,Standort B
35,Unknown Task,2024-01-22 22:15:07,Emma Hoffmann,Product B,Firma 2,Standort A
35,Gewicht ptüfen,2024-01-22 22:24:07,Emma Hoffmann,Product A,Firma 2,Standort E
35,Unknown Task,2024-01-22 22:29:07,Emma Hoffmann,Product B,Firma 2,Standort C
35,Unknown Task,2024-01-22 22:39:07,Felix Schroeder,Product C,Firma 2,Standort A
35,Fehler im System eintragen,2024-01-22 22:46:07,Max Mueller,Product B,Firma 1,Standort E
35,Lager informieren,2024-01-22 23:02:07,Lukas Wagner,Product A,Firma 1,Standort B
35,Unknown Task,2024-01-22 23:09:07,Leon Zimmermann,Product C,Firma 1,Standort A
35,Ware zusammenstellen,2024-01-22 23:21:07,Lukas Wagner,Product D,Firma 1,Standort B
35,Unknown Task,2024-01-22 23:26:07,Mia Fischer,Product B,Firma 2,Standort A
35,Unknown Task,2024-01-22 23:49:07,Julia Schneider,Product D,Firma 5,Standort A
35,Ware verpacken,2024-01-22 23:51:07,Mia Fischer,Product D,Firma 5,Standort E
35,Unknown Task,2024-01-22 23:58:07,Lukas Wagner,Product E,Firma 1,Standort C
35,Verpackung prüfen,2024-01-23 00:09:07,Lukas Wagner,Product B,Firma 1,Standort D
35,Unknown Task,2024-01-23 00:36:07,Emma Hoffmann,Product E,Firma 3,Standort C
35,Unknown Task,2024-01-23 00:49:07,Mia Fischer,Product C,Firma 1,Standort A
35,Unknown Task,2024-01-23 00:54:07,Leon Zimmermann,Product E,Firma 2,Standort C
35,Paket zur Warenausgabe bringen,2024-01-23 01:18:07,Felix Schroeder,Product D,Firma 2,Standort C
35,Paket an Kunde übergeben,2024-01-23 01:40:07,Julia Schneider,Product A,Firma 3,Standort E
35,Bestellstatus im System ändern,2024-01-23 02:01:07,Anna Schmidt,Product B,Firma 4,Standort C
35,Unknown Task,2024-01-23 02:25:07,Julia Schneider,Product E,Firma 4,Standort D
36,Unknown Task,2024-01-22 14:45:07,Mia Fischer,Product E,Firma 5,Standort C
36,Unknown Task,2024-01-22 15:02:07,Niklas Weber,Product D,Firma 5,Standort B
36,Unknown Task,2024-01-22 15:10:07,Niklas Weber,Product D,Firma 2,Standort C
36,Paket zur Warenausgabe bringen,2024-01-22 15:24:07,Lukas Wagner,Product B,Firma 3,Standort B
36,Paket an Kunde übergeben,2024-01-22 15:26:07,Lukas Wagner,Product E,Firma 1,Standort A
36,Bestellstatus im System ändern,2024-01-22 15:56:07,Leon Zimmermann,Product B,Firma 1,Standort E
36,Unknown Task,2024-01-22 16:15:07,Emma Hoffmann,Product A,Firma 2,Standort D
37,Paket an Kunde übergeben,2024-01-22 14:45:07,Mia Fischer,Product A,Firma 5,Standort B
37,Bestellstatus im System ändern,2024-01-22 15:09:07,Mia Fischer,Product B,Firma 1,Standort E
37,Unknown Task,2024-01-22 15:23:07,Anna Schmidt,Product E,Firma 2,Standort E
38,Information an Kunde verschicken,2024-01-22 14:45:07,Lukas Wagner,Product B,Firma 2,Standort C
38,Unknown Task,2024-01-22 15:11:07,Max Mueller,Product C,Firma 1,Standort A
38,Unknown Task,2024-01-22 15:31:07,Niklas Weber,Product E,Firma 4,Standort C
38,Auftragsabwicklung im System starten,2024-01-22 15:43:07,Niklas Weber,Product E,Firma 1,Standort C
38,Unknown Task,2024-01-22 16:07:07,Sophia Bauer,Product B,Firma 3,Standort C
38,Ware zusammenstellen,2024-01-22 16:15:07,Julia Schneider,Product C,Firma 2,Standort D
38,Unknown Task,2024-01-22 16:32:07,Emma Hoffmann,Product D,Firma 3,Standort E
38,Bescheinigung dazulegen,2024-01-22 16:45:07,Felix Schroeder,Product E,Firma 5,Standort C
38,Unknown Task,2024-01-22 16:59:07,Lukas Wagner,Product A,Firma 4,Standort C
38,Ware verpacken,2024-01-22 17:08:07,Mia Fischer,Product A,Firma 4,Standort E
38,Unknown Task,2024-01-22 17:24:07,Sophia Bauer,Product B,Firma 3,Standort D
38,Gewicht ptüfen,2024-01-22 17:45:07,Julia Schneider,Product A,Firma 3,Standort A
38,Unknown Task,2024-01-22 17:58:07,Mia Fischer,Product B,Firma 4,Standort E
38,Unknown Task,2024-01-22 18:26:07,Max Mueller,Product C,Firma 1,Standort E
38,Fehler im System eintragen,2024-01-22 18:31:07,Leon Zimmermann,Product D,Firma 4,Standort E
38,Lager informieren,2024-01-22 18:33:07,Leon Zimmermann,Product D,Firma 4,Standort A
38,Unknown Task,2024-01-22 18:49:07,Mia Fischer,Product E,Firma 1,Standort C
38,Ware zusammenstellen,2024-01-22 18:53:07,Lukas Wagner,Product A,Firma 3,Standort A
38,Unknown Task,2024-01-22 19:04:07,Julia Schneider,Product E,Firma 4,Standort A
38,Bescheinigung dazulegen,2024-01-22 19:07:07,Sophia Bauer,Product E,Firma 1,Standort B
38,Unknown Task,2024-01-22 19:36:07,Anna Schmidt,Product B,Firma 3,Standort C
38,Ware verpacken,2024-01-22 19:39:07,Anna Schmidt,Product C,Firma 3,Standort A
38,Unknown Task,2024-01-22 19:46:07,Max Mueller,Product E,Firma 4,Standort C
38,Gewicht ptüfen,2024-01-22 20:16:07,Emma Hoffmann,Product D,Firma 4,Standort A
38,Unknown Task,2024-01-22 20:42:07,Felix Schroeder,Product D,Firma 5,Standort D
38,Unknown Task,2024-01-22 21:07:07,Sophia Bauer,Product C,Firma 3,Standort C
38,Fehler im System eintragen,2024-01-22 21:22:07,Max Mueller,Product A,Firma 1,Standort A
38,Lager informieren,2024-01-22 21:36:07,Mia Fischer,Product A,Firma 4,Standort D
38,Unknown Task,2024-01-22 21:38:07,Julia Schneider,Product C,Firma 3,Standort B
38,Ware zusammenstellen,2024-01-22 22:01:07,Anna Schmidt,Product A,Firma 5,Standort C
38,Unknown Task,2024-01-22 22:15:07,Lukas Wagner,Product A,Firma 2,Standort D
38,Bescheinigung dazulegen,2024-01-22 22:44:07,Sophia Bauer,Product A,Firma 1,Standort C
38,Unknown Task,2024-01-22 23:13:07,Anna Schmidt,Product C,Firma 4,Standort A
38,Ware verpacken,2024-01-22 23:18:07,Mia Fischer,Product C,Firma 3,Standort B
38,Unknown Task,2024-01-22 23:37:07,Mia Fischer,Product D,Firma 5,Standort D
38,Gewicht ptüfen,2024-01-23 00:06:07,Felix Schroeder,Product D,Firma 5,Standort D
38,Unknown Task,2024-01-23 00:22:07,Mia Fischer,Product E,Firma 1,Standort B
38,Unknown Task,2024-01-23 00:47:07,Felix Schroeder,Product C,Firma 4,Standort A
38,Unknown Task,2024-01-23 00:57:07,Julia Schneider,Product C,Firma 2,Standort A
38,"Informationen an 
Transporteur übermitteln",2024-01-23 00:59:07,Sophia Bauer,Product D,Firma 1,Standort A
38,Paket an Transporteur übergeben,2024-01-23 01:08:07,Niklas Weber,Product D,Firma 5,Standort D
38,Bestellstatus im System ändern,2024-01-23 01:32:07,Emma Hoffmann,Product C,Firma 1,Standort C
38,Unknown Task,2024-01-23 01:57:07,Leon Zimmermann,Product D,Firma 1,Standort C
39,Unknown Task,2024-01-22 14:45:07,Emma Hoffmann,Product A,Firma 1,Standort C
39,Unknown Task,2024-01-22 14:51:07,Mia Fischer,Product D,Firma 5,Standort E
39,Unknown Task,2024-01-22 15:03:07,Lukas Wagner,Product A,Firma 2,Standort D
39,Bestellung in System eintragen,2024-01-22 15:32:07,Lukas Wagner,Product C,Firma 4,Standort D
39,Lagerbestand überprüfen,2024-01-22 15:59:07,Emma Hoffmann,Product E,Firma 3,Standort C
39,Unknown Task,2024-01-22 16:07:07,Leon Zimmermann,Product C,Firma 2,Standort D
39,Auftragsabwicklung im System starten,2024-01-22 16:19:07,Julia Schneider,Product E,Firma 4,Standort A
39,Unknown Task,2024-01-22 16:25:07,Emma Hoffmann,Product C,Firma 3,Standort B
39,Ware zusammenstellen,2024-01-22 16:26:07,Emma Hoffmann,Product A,Firma 3,Standort E
39,Unknown Task,2024-01-22 16:40:07,Anna Schmidt,Product B,Firma 4,Standort A
39,Bescheinigung dazulegen,2024-01-22 17:04:07,Julia Schneider,Product C,Firma 5,Standort E
39,Unknown Task,2024-01-22 17:22:07,Emma Hoffmann,Product E,Firma 1,Standort B
39,Ware verpacken,2024-01-22 17:28:07,Emma Hoffmann,Product E,Firma 2,Standort E
39,Unknown Task,2024-01-22 17:42:07,Felix Schroeder,Product A,Firma 2,Standort D
39,Gewicht ptüfen,2024-01-22 17:47:07,Julia Schneider,Product E,Firma 5,Standort A
39,Unknown Task,2024-01-22 17:59:07,Leon Zimmermann,Product D,Firma 5,Standort E
39,Unknown Task,2024-01-22 18:28:07,Julia Schneider,Product B,Firma 2,Standort C
39,Fehler im System eintragen,2024-01-22 18:48:07,Felix Schroeder,Product D,Firma 5,Standort A
39,Lager informieren,2024-01-22 19:02:07,Niklas Weber,Product A,Firma 2,Standort A
39,Unknown Task,2024-01-22 19:29:07,Anna Schmidt,Product A,Firma 1,Standort E
39,Ware zusammenstellen,2024-01-22 19:54:07,Felix Schroeder,Product A,Firma 1,Standort B
39,Unknown Task,2024-01-22 20:15:07,Niklas Weber,Product B,Firma 1,Standort E
39,Bescheinigung dazulegen,2024-01-22 20:19:07,Leon Zimmermann,Product D,Firma 2,Standort A
39,Unknown Task,2024-01-22 20:49:07,Max Mueller,Product E,Firma 5,Standort D
39,Ware verpacken,2024-01-22 21:05:07,Emma Hoffmann,Product D,Firma 4,Standort B
39,Unknown Task,2024-01-22 21:13:07,Emma Hoffmann,Product A,Firma 1,Standort E
39,Gewicht ptüfen,2024-01-22 21:38:07,Sophia Bauer,Product A,Firma 4,Standort C
39,Unknown Task,2024-01-22 21:56:07,Lukas Wagner,Product C,Firma 3,Standort C
39,Unknown Task,2024-01-22 22:04:07,Emma Hoffmann,Product C,Firma 1,Standort E
39,Unknown Task,2024-01-22 22:18:07,Leon Zimmermann,Product E,Firma 3,Standort D
39,Paket zur Warenausgabe bringen,2024-01-22 22:26:07,Leon Zimmermann,Product B,Firma 3,Standort A
39,Paket an Kunde übergeben,2024-01-22 22:29:07,Anna Schmidt,Product E,Firma 4,Standort C
39,Bestellstatus im System ändern,2024-01-22 22:42:07,Felix Schroeder,Product E,Firma 4,Standort D
39,Unknown Task,2024-01-22 23:05:07,Felix Schroeder,Product E,Firma 4,Standort C
40,Unknown Task,2024-01-22 14:45:07,Julia Schneider,Product D,Firma 2,Standort D
40,Auftragsabwicklung im System starten,2024-01-22 14:50:07,Leon Zimmermann,Product B,Firma 4,Standort C
40,Unknown Task,2024-01-22 15:08:07,Mia Fischer,Product B,Firma 1,Standort D
40,Ware zusammenstellen,2024-01-22 15:19:07,Felix Schroeder,Product C,Firma 5,Standort E
40,Unknown Task,2024-01-22 15:35:07,Max Mueller,Product C,Firma 3,Standort A
40,Bescheinigung dazulegen,2024-01-22 15:45:07,Anna Schmidt,Product B,Firma 5,Standort C
40,Unknown Task,2024-01-22 16:05:07,Anna Schmidt,Product E,Firma 1,Standort D
40,Ware verpacken,2024-01-22 16:17:07,Julia Schneider,Product E,Firma 3,Standort E
40,Unknown Task,2024-01-22 16:31:07,Emma Hoffmann,Product E,Firma 5,Standort D
40,Anzahl der Ware prüfen,2024-01-22 16:35:07,Leon Zimmermann,Product C,Firma 3,Standort D
40,Unknown Task,2024-01-22 17:04:07,Mia Fischer,Product A,Firma 1,Standort B
40,Unknown Task,2024-01-22 17:23:07,Felix Schroeder,Product E,Firma 3,Standort E
40,Unknown Task,2024-01-22 17:50:07,Leon Zimmermann,Product B,Firma 1,Standort D
40,"Informationen an 
Transporteur übermitteln",2024-01-22 18:09:07,Anna Schmidt,Product E,Firma 3,Standort B
40,Paket an Transporteur übergeben,2024-01-22 18:37:07,Julia Schneider,Product C,Firma 4,Standort A
40,Bestellstatus im System ändern,2024-01-22 18:38:07,Niklas Weber,Product B,Firma 4,Standort A
40,Unknown Task,2024-01-22 18:39:07,Max Mueller,Product B,Firma 1,Standort E
41,Unknown Task,2024-01-22 14:45:07,Felix Schroeder,Product C,Firma 5,Standort A
41,Ware verpacken,2024-01-22 15:05:07,Emma Hoffmann,Product C,Firma 2,Standort D
41,Unknown Task,2024-01-22 15:35:07,Niklas Weber,Product D,Firma 4,Standort C
41,Gewicht ptüfen,2024-01-22 15:51:07,Leon Zimmermann,Product C,Firma 1,Standort E
41,Unknown Task,2024-01-22 16:14:07,Max Mueller,Product A,Firma 4,Standort D
41,Unknown Task,2024-01-22 16:42:07,Anna Schmidt,Product E,Firma 1,Standort A
41,Fehler im System eintragen,2024-01-22 16:53:07,Sophia Bauer,Product B,Firma 1,Standort B
41,Lager informieren,2024-01-22 16:58:07,Niklas Weber,Product E,Firma 5,Standort E
41,Unknown Task,2024-01-22 17:08:07,Emma Hoffmann,Product D,Firma 4,Standort D
41,Ware zusammenstellen,2024-01-22 17:20:07,Max Mueller,Product A,Firma 5,Standort A
41,Unknown Task,2024-01-22 17:28:07,Lukas Wagner,Product C,Firma 5,Standort C
41,Bescheinigung dazulegen,2024-01-22 17:37:07,Anna Schmidt,Product A,Firma 3,Standort D
41,Unknown Task,2024-01-22 17:39:07,Anna Schmidt,Product E,Firma 2,Standort A
41,Ware verpacken,2024-01-22 17:59:07,Leon Zimmermann,Product C,Firma 4,Standort B
41,Unknown Task,2024-01-22 18:22:07,Leon Zimmermann,Product B,Firma 3,Standort D
41,Anzahl der Ware prüfen,2024-01-22 18:28:07,Max Mueller,Product A,Firma 5,Standort D
41,Unknown Task,2024-01-22 18:49:07,Mia Fischer,Product B,Firma 3,Standort A
41,Unknown Task,2024-01-22 18:58:07,Mia Fischer,Product E,Firma 3,Standort D
41,Fehler im System eintragen,2024-01-22 19:04:07,Max Mueller,Product E,Firma 4,Standort E
41,Lager informieren,2024-01-22 19:25:07,Sophia Bauer,Product E,Firma 4,Standort E
41,Unknown Task,2024-01-22 19:31:07,Felix Schroeder,Product A,Firma 5,Standort E
41,Ware zusammenstellen,2024-01-22 19:55:07,Lukas Wagner,Product A,Firma 3,Standort E
41,Unknown Task,2024-01-22 20:13:07,Felix Schroeder,Product D,Firma 4,Standort E
41,Unknown Task,2024-01-22 20:43:07,Max Mueller,Product D,Firma 5,Standort C
41,Ware verpacken,2024-01-22 20:58:07,Julia Schneider,Product B,Firma 2,Standort A
41,Unknown Task,2024-01-22 20:59:07,Mia Fischer,Product C,Firma 4,Standort A
41,Anzahl der Ware prüfen,2024-01-22 21:08:07,Anna Schmidt,Product E,Firma 4,Standort C
41,Unknown Task,2024-01-22 21:29:07,Mia Fischer,Product C,Firma 2,Standort B
41,Unknown Task,2024-01-22 21:46:07,Mia Fischer,Product C,Firma 4,Standort C
41,Fehler im System eintragen,2024-01-22 22:03:07,Niklas Weber,Product D,Firma 1,Standort C
41,Lager informieren,2024-01-22 22:04:07,Anna Schmidt,Product A,Firma 5,Standort A
41,Unknown Task,2024-01-22 22:18:07,Emma Hoffmann,Product E,Firma 2,Standort D
41,Ware zusammenstellen,2024-01-22 22:45:07,Emma Hoffmann,Product A,Firma 2,Standort A
41,Unknown Task,2024-01-22 22:50:07,Niklas Weber,Product E,Firma 5,Standort B
41,Unknown Task,2024-01-22 23:15:07,Max Mueller,Product A,Firma 2,Standort C
41,Ware verpacken,2024-01-22 23:28:07,Julia Schneider,Product D,Firma 2,Standort D
41,Unknown Task,2024-01-22 23:55:07,Anna Schmidt,Product A,Firma 2,Standort A
41,Verpackung prüfen,2024-01-23 00:14:07,Sophia Bauer,Product C,Firma 3,Standort D
41,Unknown Task,2024-01-23 00:35:07,Emma Hoffmann,Product A,Firma 5,Standort D
41,Unknown Task,2024-01-23 01:00:07,Max Mueller,Product E,Firma 5,Standort B
41,Unknown Task,2024-01-23 01:15:07,Julia Schneider,Product C,Firma 5,Standort C
41,Paket zur Warenausgabe bringen,2024-01-23 01:42:07,Max Mueller,Product E,Firma 3,Standort E
41,Paket an Kunde übergeben,2024-01-23 02:09:07,Mia Fischer,Product E,Firma 4,Standort C
41,Bestellstatus im System ändern,2024-01-23 02:19:07,Niklas Weber,Product E,Firma 4,Standort C
41,Unknown Task,2024-01-23 02:36:07,Mia Fischer,Product A,Firma 5,Standort A
42,Unknown Task,2024-01-22 14:45:07,Max Mueller,Product C,Firma 5,Standort E
42,Ware verpacken,2024-01-22 14:55:07,Emma Hoffmann,Product C,Firma 2,Standort E
42,Unknown Task,2024-01-22 15:10:07,Anna Schmidt,Product C,Firma 3,Standort C
42,Anzahl der Ware prüfen,2024-01-22 15:11:07,Felix Schroeder,Product C,Firma 4,Standort C
42,Unknown Task,2024-01-22 15:13:07,Emma Hoffmann,Product A,Firma 1,Standort B
42,Unknown Task,2024-01-22 15:18:07,Julia Schneider,Product C,Firma 2,Standort C
42,Unknown Task,2024-01-22 15:41:07,Anna Schmidt,Product A,Firma 5,Standort D
42,Paket zur Warenausgabe bringen,2024-01-22 16:03:07,Sophia Bauer,Product C,Firma 3,Standort C
42,Paket an Kunde übergeben,2024-01-22 16:26:07,Julia Schneider,Product E,Firma 5,Standort D
42,Bestellstatus im System ändern,2024-01-22 16:39:07,Anna Schmidt,Product B,Firma 2,Standort A
42,Unknown Task,2024-01-22 17:04:07,Mia Fischer,Product A,Firma 4,Standort B
43,Unknown Task,2024-01-22 14:45:07,Lukas Wagner,Product D,Firma 2,Standort D
43,Ware zusammenstellen,2024-01-22 15:14:07,Niklas Weber,Product D,Firma 4,Standort D
43,Unknown Task,2024-01-22 15:28:07,Lukas Wagner,Product B,Firma 4,Standort E
43,Bescheinigung dazulegen,2024-01-22 15:39:07,Lukas Wagner,Product B,Firma 2,Standort E
43,Unknown Task,2024-01-22 16:07:07,Niklas Weber,Product A,Firma 3,Standort C
43,Ware verpacken,2024-01-22 16:22:07,Anna Schmidt,Product B,Firma 2,Standort D
43,Unknown Task,2024-01-22 16:42:07,Anna Schmidt,Product C,Firma 4,Standort B
43,Gewicht ptüfen,2024-01-22 16:52:07,Anna Schmidt,Product E,Firma 5,Standort C
43,Unknown Task,2024-01-22 17:17:07,Anna Schmidt,Product D,Firma 1,Standort D
